Date,Open,High,Low,Close,Volume,MVRV,RealizedPrice,Short_Term_Holder_SOPR,Supply_in_Loss,Spent_Output_Profit_Ratio__SOPR_Day__1,Net_Realized_Profit_and_Loss__NRPL,RSI_14,UTXOs_in_Loss,UTXOs_in_Loss_pct,Supply_in_Loss_pct,Dist_to_SMA200,Adjusted_SOPR__aSOPR,Price_to_Realized,MVRV_z_365,ROI30d,BB_PercentB_20,Drawdown_from_ATH,Sharpe_30d,Supply_in_Profit_pct,OBV,UTXOs_in_Profit_pct,CapMVRVCur,Supply_in_Profit,logret_1d,Stoch_K_14_3,Net_Unrealized_Loss__NUL,Realized_Cap_UTXO_Age_Bands_pct,Stoch_D_14_3,y
2015-02-06,232.03,232.72,220.02,224.67,17957.50057233,0.7133392900148041,304.21869945890035,0.96937444,7958365.83224081,0.982079,-5037580.84851785,41.152973493459314,11027137.0,65.46080462,57.65358905,-42.89758354885153,0.93760324,0.7385147605969327,-1.796835769234126,-18.83309248554914,0.4297272834976366,-80.34537962890062,-1.1648068830788991,42.29820834,228374.99430913007,34.52760765,0.71333929,5838745.19497528,-0.033396980846978105,15.963320844014987,0.73650739,0.84962988,21.646764386355084,0.0
2015-02-07,224.67,231.0,210.43,216.87,14089.38182725,0.7323736425642845,304.11385168963017,0.97880326,7792316.81109919,0.99173507,-1721742.34866898,38.37257163179839,10896097.0,64.50138464,56.43257315,-44.59266912495659,0.97372176,0.7131210853931483,-1.7449599197205528,-21.651011560693647,0.3033854768061075,-81.02774059785318,-1.4690963859985378,43.55302005,214285.61248188006,35.47716836,0.73237364,6013883.67261383,-0.03533456324906991,8.272530072963928,0.7007196,0.84983338,16.753545475662797,1.0
2015-02-08,216.88,225.86,210.59,223.01,10803.9146335,0.7521455258073938,303.9932028651354,0.97688014,7486331.19889663,0.989846,-1460326.82912836,41.71106794093568,10572396.0,62.56863754,54.20099822,-42.732098259608925,0.97167519,0.7336019289185782,-1.6875038762022472,-19.432803468208103,0.36470429348332534,-80.4906000402418,-1.2138145996288279,45.70183157,225089.52711538007,37.40209739,0.75214553,6312412.29402384,0.02791851782371103,14.326562808124631,0.66587216,0.57988559,12.854137908367825,1.0
2015-02-09,223.01,231.14,220.34,227.95,7839.31806111,0.7373106237710135,303.8556365152306,0.98340178,7782988.72854795,0.98964076,-1509059.05178429,44.32434497166373,10972650.0,64.39361062,56.33533754,-41.16575178270741,0.97448208,0.7501917773000539,-1.7194579271409147,-17.648121387283243,0.4276307340608623,-80.0584380932385,-1.01595303287119,43.65066699,232928.84517649008,35.58829075,0.73731062,6030542.53384184,0.021909693155423824,19.197396963123648,0.69240562,0.58241056,13.932163281404044,0.0
2015-02-10,227.95,232.89,217.28,222.87,16422.43241507,0.7272921840229928,303.5485582177775,0.95866915,7875968.19792284,0.97973505,-3972426.5186905,42.22773067667216,11102288.0,65.17029716,56.99174362,-42.18107852640747,0.9452862,0.7342153140457496,-1.7391791616798045,-19.483381502890175,0.32330766151199897,-80.50284754481274,-1.211047302696706,42.98429654,216506.41276142007,34.82579343,0.72729218,5940210.4769279,-0.022537664827625828,14.188522973772447,0.7105181,0.87009806,15.904160915006884,0.0
2015-02-11,222.36,225.99,215.0,219.89,15838.6991616,0.7281040909570444,303.37441725590526,0.97313672,7769883.22856259,0.987415,-2327447.98412785,41.00248376435482,11017266.0,64.64410661,56.20945346,-42.67227647037048,0.96608035,0.7248139180256465,-1.730160155658579,-21.146812020368657,0.25526564969523635,-80.76354442782284,-1.3945936554612193,43.76518102,200667.71359982007,35.34033857,0.72810409,6049700.27396094,-0.01346122052114535,16.29301727830929,0.70624004,0.83069144,16.55964573840177,1.0
2015-02-12,219.89,223.0,215.0,220.5,9493.35867132,0.7243900471421252,303.00783479440315,0.95494484,7889078.02801217,0.97879357,-4184376.98135622,41.37744714397769,11141979.0,65.33699398,57.05543732,-42.22576990056937,0.94563585,0.7277039557396714,-1.73249540658008,-18.63468634686347,0.2556178766127834,-80.71018030076372,-1.1238714643094698,42.92343703,210161.07227114006,34.65058599,0.72439005,5935040.72311251,0.0027702735762214995,20.71699413995175,0.71230736,0.90667416,17.066178130677805,1.0
2015-02-13,220.5,223.43,218.0,222.78,11439.2942112,0.7348264155281202,302.90586080374953,0.98230915,7596029.32961435,0.98784054,-1998570.79872576,42.83975529624276,10892134.0,63.5885115,54.92423138,-41.34147604994163,0.96661276,0.7354760301067186,-1.6964573496531785,-17.79639127707464,0.31257638051807257,-80.51072094060835,-1.032373242436887,45.01901447,221600.36648234006,36.3909445,0.73482642,6226136.36540374,0.010287042530143006,39.17808219178085,0.69535599,0.79999624,25.396031203347274,0.0
2015-02-14,222.75,223.0,217.99,222.37,6451.93587267,0.7809883612854389,302.8923035843664,1.01801938,7167802.93387931,0.99977648,-54041.18683751,42.633805216687136,10327787.0,59.68770918,51.81420134,-41.161139415844964,0.99836244,0.7341553329963102,-1.5643211690502083,-4.496650060127127,0.3172897300559799,-80.54658863256611,0.2061364559582808,48.17181851,215148.43060967006,40.30413041,0.78098836,6663927.90177592,-0.0018420762257029882,38.05479452054798,0.62359912,1.13477287,32.64995695076017,1.0
2015-02-15,222.53,242.35,220.78,237.14,21283.35028806,0.8503803331696763,302.9558489807296,1.01793007,6860617.4524978,0.99715757,-493377.00002796,51.65121610836214,9868035.0,57.01711964,49.57930077,-36.95813008573152,0.99203737,0.7827543214558764,-1.3735669939236466,31.01657458563536,0.6017668223861716,-79.25447690033155,3.6851877930533696,50.41266529,236431.78089773006,42.9809043,0.85038033,6975935.64062277,0.06430802283858383,79.81063770537455,0.52535478,0.94480496,52.34783813923443,1.0
2015-02-16,237.14,251.7,235.1,246.5,14967.45522898,0.7743708008294884,302.7565124976626,1.00787738,7282583.61121024,1.00320365,586121.36537658,56.3354136642491,10584323.0,60.72077677,52.61539556,-34.17366722372034,1.00944605,0.8141856238415452,-1.5708689689963797,12.654814679402214,0.7818046512619211,-78.43564373758846,2.3082025594475337,47.33162155,251399.23612671005,39.26753725,0.7743708,6551247.74252807,0.03871130945282049,87.96853308653404,0.62455662,0.89064029,68.61132177081883,0.0
2015-02-17,246.5,267.92,238.63,243.97,29186.16918179,0.7768457067935252,302.61623996964386,0.98407376,7197848.36490181,0.98525397,-2573599.27058342,54.790223011698956,10494497.0,60.06558251,51.9884556,-34.566977927451866,0.96027957,0.8062026017654347,-1.556215807831854,17.831441680753436,0.7921753660321191,-78.65697364162052,3.135311465423165,47.98761603,222213.06694492005,39.91835154,0.77684571,6643928.53373125,-0.010316726568286711,58.34058097060356,0.62687749,0.87187131,75.37325058750402,0.0
2015-02-18,244.14,244.14,227.75,237.65,17141.43237601,0.8060735744687055,302.5850269724036,1.0033757,7043461.32489702,0.99570326,-823644.8149314,51.025208833796874,10252629.0,58.35458698,50.85966868,-35.96187407380162,0.98705487,0.7853990740317569,-1.4706076914795174,19.686744560838033,0.7521136080631032,-79.20986099082312,3.442274999497671,49.09795959,205071.63456891006,41.6339443,0.80607357,6799485.49594549,-0.026246263854439667,47.34736475908853,0.586475,0.83536757,64.55215960540869,1.0
2015-02-19,237.55,248.78,232.01,245.22,12556.57652981,0.780234165559362,302.4671857981152,0.99189042,7271929.50255766,0.99453525,-1124195.81016514,55.0128452979652,10642341.0,60.56263744,52.49357436,-33.60679938718552,0.98457986,0.8107325736937115,-1.5327286745406585,16.776989380446672,0.9520073133153634,-78.54762092223709,3.0774925401500908,47.47531066,217628.21109872006,39.42465517,0.78023417,6576749.94495395,0.03135676374422255,60.514872151678524,0.61949536,0.90208792,55.40093929379018,0.0
2015-02-20,245.31,247.0,232.01,234.97,13663.6596156,0.8013907483262449,301.8156304527179,0.99927444,7092351.42474518,0.94931028,-9018509.34893219,49.174430171727096,10322512.0,58.71970876,51.18192878,-36.07316122938028,0.87992764,0.7785216413329863,-1.4685660743504523,10.72522501295885,0.6556322621784234,-79.44431322118119,2.0942107456561305,48.78755199,203964.55148312007,41.2701145,0.80139075,6760559.28540686,-0.04269792038372704,42.68568446686378,0.59654081,0.94514816,50.182640459210255,1.0
2015-02-21,234.97,243.99,232.24,243.99,7672.57434123,0.8123696165408265,302.2402244967215,1.00427527,6990647.56341038,1.03180994,5931669.16472775,53.81915601687727,10146665.0,57.80336432,50.43360705,-33.30694658487503,1.10478166,0.8072717667090227,-1.4305461769229222,14.710860366713696,0.875305154516499,-78.65522399811039,2.6759429501109633,49.50839198,211637.12582435008,42.18284377,0.81236962,6862402.67153347,0.03766939442627967,58.25920111634397,0.57793953,0.94742564,53.81991924496207,0.0
2015-02-22,242.54,249.32,239.13,243.97,11304.81455525,0.8126973389578444,302.1986056272548,1.00532897,6985837.09239569,0.99805127,-293452.66674321,53.80741439492016,10187877.0,57.87248234,50.3859977,-32.99742791085419,0.99327447,0.8073167627415312,-1.4217352044669915,13.490254454109873,0.8388196639530006,-78.65697364162052,2.4940095501573585,49.60899495,200332.3112691001,42.10999892,0.81269734,6878108.45931274,-8.197393233552421e-05,54.74300831443687,0.57349344,0.62412396,51.89596463254818,1.0
2015-02-23,243.97,247.8,242.13,244.52,3780.10495788,0.7836686906646009,302.02899661831486,0.98498809,7383986.03468581,0.98467601,-1763483.62214601,54.103954783530746,10755184.0,60.90761382,53.24318705,-32.535393948657706,0.95800199,0.8095911410420269,-1.4923474276636568,4.5716973869905475,0.8167037125729258,-78.60885844509181,1.1510520674679932,46.73896812,204112.41622698007,39.07959891,0.78366869,6481953.97287352,0.002251838246066593,55.78231292517007,0.61348868,0.55215985,56.26150745198361,0.0
2015-02-24,244.52,247.42,232.48,234.36,6986.28719286,0.7921139382035757,301.80761415208474,0.9873144,7206620.62004306,0.98373187,-3246592.09972749,47.97680365411806,10509331.0,59.43270333,51.9509725,-35.02873334584557,0.95340259,0.7765211645121153,-1.4621937399659084,0.6744275956870993,0.5526102860982329,-79.49767734824029,0.4484735586129025,48.00885398,197126.12903412007,40.55698718,0.79211394,6659771.32580821,-0.042438710483936784,36.583522297808024,0.59976931,0.96320409,49.03628117913829,1.0
2015-02-25,234.41,238.35,232.05,237.47,5413.6559185,0.7952235424502984,301.63752620842826,0.99321582,7159120.84080241,0.98756754,-2199081.39971008,49.84903802331831,10442678.0,59.05488683,51.59656151,-33.843273441627694,0.96609884,0.787269418977766,-1.445044870984267,-3.3810725038652456,0.6237556410114339,-79.22560778241433,-0.3370805229240054,48.34933033,202539.78495262007,40.92278665,0.79522354,6708561.35124333,0.01318290503012301,42.46031746031745,0.59648591,0.79884871,44.94205089443182,1.0
2015-02-26,237.67,241.0,236.07,240.01,6202.75328589,0.7908642823912655,301.23513774808345,0.9931789,7295811.59494797,0.97372818,-5314516.62851147,51.38778290408616,10605298.0,59.96583881,52.56664719,-32.80699136521826,0.93054238,0.796753000975322,-1.44798623475601,-3.03801559406941,0.6689574648734716,-79.0034030566272,-0.26911068131804455,47.39095484,208742.53823851008,40.02289777,0.79086428,6577468.72336498,0.010639289433915525,44.10174243941514,0.60242931,1.05865822,41.04852739918018,0.0
2015-02-27,240.01,240.98,236.0,238.89,3947.72573185,0.787219810237584,301.115900938416,0.99268835,7411273.68193074,0.99473729,-1443632.8292344,50.64982047289547,10765039.0,60.86355374,53.38413285,-32.790609084929336,0.98089922,0.7933490036743612,-1.4501431206089181,-9.329335408205885,0.6214169571819339,-79.10138309319477,-1.6909365655799542,46.54058744,204794.8125066601,39.13341016,0.78721981,6461190.10281808,-0.00467739420316341,41.85860204285995,0.60695258,0.9188789,42.80688731419749,0.0
2015-02-28,238.89,238.99,234.01,237.65,5448.59444162,0.8470053003958828,301.19855717750016,1.02370859,6830063.68353018,1.00276668,1044916.4793422,49.79717705865319,9756435.0,55.17815653,49.18415753,-32.808799969125694,1.00683828,0.7890144037441382,-1.2824457796197344,-10.519974396626363,0.5708195459524462,-79.20986099082312,-1.9636986689234825,50.79973059,199346.2180650401,44.81760745,0.8470053,7054413.70793901,-0.005204191877444674,35.78701739499363,0.52777487,1.1704074,40.582453959089555,1.0
2015-03-01,237.6,256.02,235.54,254.54,20675.59648707,0.8467565688747544,301.0882441772932,1.00507258,6774937.60395266,0.9912532,-1401715.58323456,59.73901308456742,9716777.0,54.86014013,48.77471884,-27.701887735125435,0.97787848,0.8453999945946622,-1.2760433978367403,6.058333333333321,0.967621414180059,-77.73228704651427,1.5586391671299802,51.20761989,220021.8145521101,45.13410103,0.84675657,7112874.00172657,0.06865899150388248,66.6915608663181,0.52419481,0.73686225,48.11239343472388,0.0
2015-03-02,254.54,256.15,245.2,252.0,7059.09349519,0.8651494882863823,301.2789515913348,1.00705522,6528469.26368793,1.00562664,1791493.81956405,57.882597441513525,9570796.0,53.87881708,46.98848265,-28.097899845225015,1.02658634,0.8364341374296254,-1.219984617995859,7.110978875334717,0.8628620495662135,-77.9544917723014,1.784994774173268,52.9714677,212962.7210569201,46.11071767,0.86514949,7359731.13447274,-0.010028907052477715,60.3684341548419,0.49797509,0.84005864,54.28233747205118,0.0
2015-03-03,251.71,254.56,245.0,247.87,4461.22412761,0.9167972425940552,301.39991792990674,1.02063849,6404047.63178565,1.00075711,381738.30753408,54.89546380070456,9363318.0,52.75231772,46.07986077,-28.973668507012874,1.00101171,0.8223957116592328,-1.0747999434794675,7.048153746491037,0.7377623703852683,-78.31579315714423,1.7714136905204996,53.87401652,208501.4969293101,47.2359975,0.91679724,7487257.16864116,-0.016524672332297645,70.84507042253529,0.446657,1.26185826,65.96835514789841,1.0
2015-03-04,247.87,266.8,245.68,264.96,16066.28060603,0.9391453003020458,301.0246666242196,1.02881334,6371019.79761407,0.98491818,-4727280.31374045,63.328942775935836,9239411.0,52.11700472,45.82918584,-23.80486787854388,0.96405039,0.880193649813952,-1.0114501904049138,14.920194309507284,1.1134770465593438,-76.82072277773403,3.1311277750922506,54.16501172,224567.77753534008,47.87733763,0.9391453,7529838.36927535,0.06667445601776906,94.71112388617411,0.42341514,1.55740678,75.3082094878504,1.0
2015-03-05,264.81,280.0,264.81,279.0,24088.23782275,0.9084134106644752,301.0166222979116,1.01550404,6622768.80140286,1.00746949,1865077.6616547,68.5341265290631,9502499.0,53.60320167,47.6281216,-19.517799114695794,1.01965137,0.9268591145238415,-1.0921260087352882,24.23743153582403,1.2434851965060023,-75.5924730336194,4.652996759670504,52.37026435,248656.01535809008,46.39625115,0.90841341,7282171.56504753,0.05163291062447085,97.9162325484476,0.45348949,1.33518709,87.82414228571896,1.0
2015-03-06,279.0,284.95,269.77,279.95,13514.94947486,0.9183514574755004,300.831241598254,0.99103628,6462512.48081677,0.98802419,-3577692.2368911,68.85625172524934,9359082.0,52.88968475,46.4645996,-18.97210492786796,0.96576623,0.9305881879577523,-1.0619217999970507,23.4619625137817,1.133641754226049,-75.50936496688799,4.525672857780744,53.51290215,262170.9648329501,47.06957603,0.91835146,7442823.16071633,0.0033992339735366027,90.54820415879017,0.43974554,1.17297184,94.39185353113726,0.0
2015-03-07,280.14,280.6,262.2,268.44,12105.4308849,0.9085002524436134,300.8453922934752,1.00349799,6648455.16961729,1.00503807,1129366.35603578,60.74262766714646,9510235.0,53.85172139,47.78878962,-22.054775945228116,1.01242968,0.8922855622071031,-1.0859703230207296,15.557468790357287,0.864430129602893,-76.51628480697057,3.11074984041476,52.20457624,250065.53394805008,46.14552097,0.90850025,7262786.68089586,-0.0419835905048637,68.79017013232514,0.45368306,1.20539922,85.75153561318761,1.0
2015-03-08,268.01,280.5,262.7,271.64,10399.24089508,0.9198028590650348,300.50282478388544,0.99220278,6421081.46201125,0.98203106,-5718644.3303762,62.080436832511204,9360008.0,52.84990617,46.14282935,-20.905366258177995,0.94884411,0.9039515691586496,-1.0500578881201894,20.90621800863488,0.8761500810636847,-76.236341845349,4.077097960383065,53.78190101,260464.7748431301,47.14237527,0.91980286,7484109.06832617,0.011850234955551958,74.83931947069941,0.43956196,1.34994842,78.05923125393821,1.0
2015-03-09,271.68,279.0,270.0,277.01,5202.24816874,0.9174926480011284,300.0983544643797,0.98440011,6474401.46882975,0.98976447,-6462781.34853165,64.28027168171205,9424804.0,53.06639191,46.512959,-19.086203673412157,0.93373873,0.9230640417686122,-1.0516461774250911,27.73089869507077,0.9104158845653496,-75.76656256287781,5.310217981901308,53.4713074,265667.0230118701,46.91920526,0.91749265,7442973.28400454,0.019575946373152003,84.9905482041588,0.44196945,1.60821036,76.2066792690611,0.0
2015-03-10,276.98,279.48,271.12,274.75,5286.96193211,0.9677723863153344,299.79162779632395,0.96473277,6036792.91202062,0.98424878,-5126464.92469126,62.63343024351751,9018713.0,50.79596012,43.35790747,-19.45533926818248,0.96241337,0.916469889501594,-0.9072936499362456,23.20075332944711,0.834485265456561,-75.96427227952304,4.576267556548144,56.62898566,260380.0610797601,49.18659669,0.96777239,7884546.99881889,-0.008192013335011761,80.71833648393196,0.392989,2.0038939,80.1827347195967,1.0
2015-03-11,274.72,287.63,273.83,287.54,10601.06827615,0.9731036031847,300.400062390694,1.02548936,6016205.92868347,1.03024973,9768100.39385203,67.67995922153493,9047053.0,51.03095519,43.19825615,-15.409582775727127,1.06895738,0.9571902139821513,-0.8879144890170223,26.141697740732628,0.9594525266041442,-74.84537525479183,4.963191311822902,56.80051005,270981.1293559101,48.96856535,0.9731036,7910587.04252635,0.04550038771071569,99.83215218202167,0.38827301,1.82181163,88.51367895670411,1.0
2015-03-12,287.63,296.8,283.54,292.96,14283.88534973,0.987025285187179,300.5934435441572,1.03096354,5839493.44605623,1.00824579,2135878.5557096,69.55633533164463,8936580.0,50.52483678,41.91781693,-13.535937732652915,1.02322864,0.9746054223466925,-0.8445584025995446,31.448826670256192,0.9660083991352583,-74.3712218635453,5.876717355415649,58.02094911,285265.01470564015,49.45147417,0.98702529,8082790.96641494,0.018674099931753927,93.8843764930721,0.37657133,1.47497226,91.47828838634189,1.0
2015-03-13,292.99,294.83,285.83,294.5,6529.28858258,0.9814388224418183,301.39458320146247,1.0491086,5944410.13036783,1.02209804,6749745.13675978,70.0877135202962,8986003.0,50.96575132,42.66091445,-12.82613238706026,1.05018563,0.9771243957730524,-0.8559333020496386,33.9306016644686,0.9240155363925138,-74.23649931326493,6.314206558377452,57.32439567,291794.30328822014,49.02437428,0.98143882,7987632.77175538,0.0052429221654409905,96.33699633699632,0.37951034,2.28710063,96.68450833736334,1.0
2015-03-14,294.5,297.95,289.0,296.8,7799.80929736,0.9500590878070384,300.94025726374497,1.00269166,6681393.09648735,0.98007768,-5540206.63281368,70.90452904643867,9262446.0,52.51244233,47.93742164,-11.865389229522961,0.94633741,0.9862422618316684,-0.9401793061968469,34.603174603174615,0.8986145612392351,-74.03529030959942,6.423531036563418,52.04853071,299594.11258558015,47.48263663,0.95005909,7254388.78121019,0.007779508201584082,98.1573465790739,0.40978566,1.25886385,96.1262398030474,0.0
2015-03-15,296.8,297.28,282.99,288.13,9716.70263346,0.942504727303526,300.9091604930691,0.9958025,6727546.58319972,0.99725585,-625302.47551496,63.828861551666066,9403771.0,53.11733002,48.25722287,-14.161785952032435,0.99195358,0.9575315006291958,-0.9570071416619574,29.333871981326865,0.7657712146256502,-74.79376077124286,5.462950913581103,51.73617097,289877.40995212016,46.88096412,0.94250473,7212547.25303938,-0.029646744113708375,81.45420207743156,0.41489262,0.79116339,91.98284833116725,0.0
2015-03-16,287.99,289.28,280.46,283.58,6142.82978581,0.9547677145969125,300.8796146227985,1.00400438,6566899.9637772,0.99815763,-303675.88697137,60.421175385122,9175785.0,51.59856969,47.09281561,-15.227877765881814,0.99504123,0.9425032013402225,-0.917826357440526,27.52619508027161,0.69088674892943,-75.19180466979853,5.140494190886756,52.88569255,283734.58016631013,48.39246108,0.95476771,7374692.89033993,-0.01591749687010524,72.8611898016997,0.40262024,0.70613709,84.15757948606836,1.0
2015-03-17,283.58,286.0,281.4,285.87,2098.43791064,0.96883474402542,300.76555352351045,0.98851655,6441975.27112605,0.99380414,-1709426.31289875,61.53425295996982,9132802.0,51.3077784,46.18544122,-14.24708221250146,0.98041498,0.9504745362326006,-0.8734306583534499,20.54904275955134,0.6991416969692701,-74.9914704878881,4.234448654028559,53.78666498,285833.0180769501,48.67958117,0.96883474,7502198.88572243,0.008042891718794777,76.88922900325237,0.38875614,1.05280663,77.06820696079451,1.0
2015-03-18,285.53,294.26,285.2,289.0,6711.80903103,0.948425643069849,300.7598947118685,1.00651237,6693983.02357915,1.0016429,374271.85142031,63.063277432340584,9442482.0,52.99966317,47.98119109,-13.022358671114059,1.00494526,0.9608993921109906,-0.9272946683635999,17.24137931034482,0.7197681645050523,-74.71765127855198,3.7090770166060745,51.96353352,292544.8271079801,46.98101724,0.94842564,7249570.1623176,0.010889526084225585,74.96503496503499,0.40601416,1.11576104,74.90515125666232,0.0
2015-03-19,289.0,292.99,286.1,288.42,5685.2027695,0.8568657616663901,300.26425567513826,0.9776517,7379714.84995831,0.98890518,-4660361.89240649,62.56696665632963,10398613.0,58.40907398,52.88188721,-12.906555727861512,0.9627162,0.9605538939408333,-1.1845257106881313,18.219453211460433,0.6940862704853887,-74.7683909403459,3.902509032301974,47.10771741,286859.62433848006,41.58670765,0.85686576,6573924.26791719,-0.0020089369785077967,73.34265734265742,0.50390545,1.26776316,75.06564043698157,0.0
2015-03-20,288.26,288.41,261.75,265.58,15380.64466235,0.8734694660735681,300.05965653476,0.97562764,7292630.21761764,0.98604316,-4010408.46742489,46.910330763934596,10262082.0,57.72072023,52.2450298,-19.51401716214026,0.96036003,0.8850906618605499,-1.1314236298849372,11.752577319587608,0.2947750959592595,-76.76648382891986,2.4633222954049803,47.73736492,271478.97967613005,42.26815419,0.87346947,6663427.1485699,-0.08250163757174298,10.580110497237529,0.48601114,1.08145451,52.96260093497662,0.0
2015-03-21,265.58,266.21,249.0,254.82,20242.39290364,0.8767482351007314,299.9338710726509,0.98734118,7294278.37981086,0.99109378,-1944775.56991844,41.62568803631231,10249405.0,57.56837835,52.24411181,-22.515989325195527,0.97434908,0.8495872743171334,-1.1162793648393545,3.914851969659905,0.1026569331454957,-77.70779203737239,1.0412237280260013,47.73522142,251236.58677249006,42.39878611,0.87674824,6664750.94467906,-0.04135870000894657,11.889683350357496,0.48398879,0.93221558,31.93748373008412,1.0
2015-03-22,254.81,265.27,252.87,262.97,7518.38643919,0.8710134702839766,299.8625238272102,0.98471152,7342285.82038829,0.9941617,-985569.71491956,46.53837728887848,10337387.0,57.86664737,52.57374268,-19.769899449232263,0.98435548,0.8769685409288799,-1.1268271955594404,11.91641486147168,0.2221195394514852,-76.99481230699244,2.495139104433441,47.3625741,258754.97321168007,42.11044643,0.87101347,6614510.18121546,0.031482543677165915,28.53932584269669,0.48959019,0.74767309,17.003039896763877,0.0
2015-03-23,262.81,263.37,256.25,260.15,4794.93410948,0.8968962360681566,299.8110651210904,0.99391865,7070085.44750915,0.99120547,-1143608.681524,45.12331770802508,9983951.0,55.70492914,50.61181244,-20.36460551858132,0.97730981,0.8677131375885951,-1.0465000015116848,6.623222263207484,0.1242887887608917,-77.24151204192145,1.5661848147596213,49.37475951,253960.03910220007,44.28426347,0.89689624,6897278.55845269,-0.010781569494088199,22.77834525025532,0.45822993,0.62018402,21.06911814776981,1.0
2015-03-24,260.15,269.37,258.3,268.0,4062.80506962,0.8901555931494028,299.6981595573508,0.99335779,7136026.17151587,0.99448374,-1325814.50719521,49.70759738798114,10089400.0,56.20149965,51.070602,-17.70043973453479,0.98595519,0.894233052334494,-1.0602532069544934,9.849571668647794,0.28087600259581574,-76.55477696419355,2.138862480395031,48.90685958,258022.84417182006,43.76984646,0.89015559,6833689.36859526,0.029728592774544198,38.81511746680287,0.46297043,1.37633673,30.044262853251595,0.0
2015-03-25,268.24,272.0,259.5,262.47,9506.7345557,0.8245461980074179,299.3587061451484,0.97011367,7621414.64165677,0.98486593,-3740889.47198952,46.74509016405171,11028217.0,61.42505211,54.52751769,-19.12068434495134,0.95486239,0.8767742330925817,-1.2434788624157098,7.340912808768207,0.19498331489428442,-77.03855339474582,1.6762784240427626,45.39146182,248516.10961612005,38.5598927,0.8245462,6344450.77327645,-0.020850190724573746,27.517875383043986,0.5478045,1.00687139,29.703779366700697,0.0
2015-03-26,262.47,267.99,241.84,247.37,17786.19742336,0.8248849225632178,299.095219240377,0.97484095,7561996.33593377,0.985276,-3916650.74178938,39.774386303983086,11000937.0,61.22829983,54.08673653,-23.49852676600591,0.95317862,0.8270610296889886,-1.2361152990434499,5.551288615804739,-0.009651679920355047,-78.3595342448976,1.3320411098181835,45.87929521,230729.91219276006,38.75011625,0.82488492,6414494.28233469,-0.059251598296221224,9.855640705756555,0.54583985,1.00446692,25.396211185201107,0.0
2015-03-27,246.9,251.91,236.4,243.81,14967.74752446,0.8348089998316,298.9102820182191,0.9772357,7460898.41175237,0.9892599,-2678522.09639765,38.32340294856224,10775589.0,59.94012434,53.34952111,-24.31945008136568,0.96942894,0.8156628080968434,-1.201143319157594,2.669810923485083,0.005196928880311501,-78.6709707897016,0.808605239758858,46.64572309,215762.16466830007,40.05799551,0.834809,6523376.29391945,-0.014495958056838605,12.038992688870835,0.53125157,1.17626844,16.470836259223763,1.0
2015-03-28,243.97,253.75,243.69,253.0,8054.33584581,0.8281162163537767,298.72485699447174,0.98783244,7602282.06188479,0.99102542,-2257179.24628037,44.0024820466015,11017957.0,61.20709098,54.34387969,-21.19084679967866,0.97005871,0.8469332031672278,-1.2136777403896457,5.412274488562985,0.18120803620500409,-77.86700959679466,1.2935403143317472,45.57443189,223816.50051411008,38.75539467,0.82811622,6375505.17245084,0.03700025529429703,27.26675427069646,0.54218688,0.93595498,16.38712922177459,0.0
2015-03-29,252.83,252.83,245.12,248.56,6166.03561825,0.8478546265029173,298.6733881643431,0.99182408,7267870.19039916,0.99573352,-682960.41825422,41.99078026539636,10579524.0,58.64538368,51.93964441,-22.306062102637522,0.98576745,0.8322134138821616,-1.1501421426952942,4.047888149357459,0.15362437480470645,-78.25543045604458,1.0501244930457878,48.05928825,217650.4648958601,41.35325267,0.84785463,6724895.25964313,-0.01770522364272826,21.016246111303143,0.51435419,0.60885283,20.10733102362345,1.0
2015-03-30,248.56,253.83,247.17,251.19,6093.25178742,0.8138357540268122,298.5462521872212,0.98211921,7747415.41798674,0.99055681,-1301190.52933253,43.63460842630531,11390246.0,62.88710622,55.35157135,-21.215141722728355,0.97361641,0.8413771673893811,-1.2413242358040701,5.697454239427735,0.21865149112193863,-78.02535233446186,1.340011496267184,44.61836597,223743.7166832801,37.10316553,0.81383575,6245116.5887338,0.010525359799658195,25.561700656757683,0.55935562,0.60235666,24.614900346252398,0.0
2015-03-31,251.19,253.11,240.22,243.92,5381.05500645,0.8322672415717318,298.3860497407313,0.97268373,7393454.69650057,0.98843226,-2478260.00588664,40.24006469285758,10798016.0,59.59629448,52.80929753,-23.205412142026546,0.96873549,0.8174644900857226,-1.1817372518055715,-4.172232262119902,0.15746999525555677,-78.66134775039586,-0.5319054661592094,47.16257222,218362.6616768301,40.37350451,0.83226724,6602896.78910959,-0.02936932220445086,12.996889042516392,0.53406075,1.03915987,19.85827860352571,1.0
2015-04-01,244.26,248.22,236.52,247.85,8677.70221474,0.8205175614774742,298.24161866839705,0.98581936,7628029.76677144,0.99199699,-1681971.86068042,42.82927226591836,11245562.0,61.97380763,54.47020913,-21.68916332525158,0.97985622,0.8310376033586866,-1.2089817607184556,-1.646825396825402,0.23736550298635428,-78.31754280065437,-0.02110161436483216,45.46527337,227040.3638915701,37.95864457,0.82051756,6366974.97950603,0.01598342178658352,20.233256759144705,0.54895814,1.0113167,19.597282152806233,0.0
